CantonId;NombreCantón;Provin;rgnatu;Pob;base;MR111;MR112;MR113;MR1131;MR13;MR19;MR211;MR212;MR213;MR214;MR215;MR216;MR217;MR218;MR219;MR2110;MR21111;MR221;MR2211;MR2213;MR22131;MR2210;MR22101;MR22102;MR22103;MR22104;MR22105;MR22105_exp;MR243;MR421;MR422;MR4221;MR4222;MR4223;MR423;MR42311;MR42312;MR42313;MR424;MR4241;MR4242;MR42421;MR42422;MR42423;MR431;MR4311;MR43111;MR43112;MR43113;MR43114;MR43115;MR43116;MR43117;MR43118;MR43119;MR431110;MR431111;MR431112;MR431113;MR431114;MR431115;MR431115_esp;MR4311_TOTAL;MR4321;MR433;MR43411;MR4342_PAPEL;MR4343_PAPEL_REAL;MR43441;MR43412;MR4342_CARTON;MR4343_CARTON_REAL;MR43442;MR43413;MR4342_PLASTICO;MR4343_PLASTICO_REAL;MR43443;MR43414;MR4342_MADERA;MR4343_MADERA_REAL;MR43444;MR43415;MR4342_VIDRIO;MR4343_VIDRIO_REAL;MR43445;MR43416;MR4342_HIERRO;MR4343_HIERRO_REAL;MR43446;MR43417;MR4342_CHATARRA;MR4343_CHATA_REAL;MR43447;MR43418;MR4342_PET;MR4343_PET_REAL;MR43448;MR43419;MR4342_ALULATA;MR4343_ALULATA_REAL;MR43449;MR434110;MR4342_NEUMATICOS;MR4343_NEUMA_REAL;MR434410;MR434111;MR4342_ELEC;MR4343_ELEC_REAL;MR434411;MR434112;MR4342_TETRA;MR4343_TETRA_REAL;MR434412;MR434113;MR434113_ESP;MR4342_OTROS;MR4343_OTROS_REAL;MR434413;MR4341_TOTAL_RES_REC;MR441;MR4411;MR4412;MR4413;MR4414;MR4415;MR442;MR4421;MR4422;MR4423;MR4424;MR4425;MR4441;MR4442;MR4443;MR451;MR4511;MR452;MR4521;MR4521_S;MR4522;MR4523;MR453;MR461;MR465;MR4619;MR473;MR4731;MR4732;MR4733;MR473111;MR473121;MR4737;MR47371;MR473711;MR47375;MR48;MR483;MR4831;MR486;MGD;MEP;MM;EPM;MGC;MMG;filter_$;VB;CSB;MSF;DIF;DIF2;NODIF;RDES;MFDPES;SUBSIDIO;ROTZU;ROTZR;TROT;RI;RIR;CRR;RGEN;MR48_CAL;TCRO;TCRI;TCROIU;TCROI;PORG;PCAR;PPAP;PPR;PPS;PVID;PMAD;PMET;PCHA;PCAU;PTEX;PLFA;PPIL;PPDPT;POTROS;PTOTAL;MTRO;MTROD;MCTR;MGDSP
807;RIOVERDE;8;2;4379;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;;;;2;;;;;;;1050;1;1;38;60;98;1;19,5;27;46,5;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;35;2;35;2;2;2;0;2;2;0;2;;;;35;0;;2;1;;0;;0;1;;46,5;0,47;0;0;0;35;0;5;1;0;0;0;0;0;1050;2627,4;35;;;;;;;;;;;;;;;;;;;;;18;19;24;
901;GUAYAQUIL;9;2;2853214;1;1;2;2;;1;1;2;2;2;1;2;2;1;2;1;2;1;1;2;2;;1;1;1;2;2;2;;166904;1;1;4950;55;5005;1;4500;50;4550;1;2;0;290;0;290;1;1;54,32;2,84;3,15;2,52;16,88;0,68;4,03;0,92;0;0,22;0;0;0;0;14,44;OTROS (PAÑAL, TELA, CUERO, ETC), INERTES;100;1,41;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;3616;SEGINUS;;2;0;;;2;0;;;1;RECUPERACIÓN DE RESIDUOS CON ALTO PODER COLORIFÍCO PARA COPROCESAMIENTO;17040830;GEOCYCLE ECUADOR S.A.;;17040830;2;;;;;;2;;;;;;0;0;0;1;2;2;;;0;0;4063,52;1;5548,46;1;1;2;2;1;0;1;1;1;1;2;5586;0;;1;1;;0;;0;1;1;4840;0,97;0;0;0;4063,52;1;2;1;0;0;0;1420069,17;1420,07;121905,6;4023031,74;5586;54,32;45,68;100;100;54,32;2,84;3,15;2,52;16,88;0,68;4,03;0,92;0;0,22;0;0;0;0;14,44;100;18;19;6;2
902;ALFREDO BAQUERIZO MORENO (JUJÁN);9;2;6245;1;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;;;;2;;;;;;;420;1;1;10,54;10,54;21,08;1;10,54;2;12,54;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,85;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;2;;1;1;14;3;14;2;2;;;;;;2;;;;14;0;;2;0;1;0;0;0;2;;12,54;0,59;0;2;-2;12;0;5;1;0;0;0;0;0;420;5308,25;14;;;;;;;;;;;;;;;;;;;;;18;19;24;
903;BALAO;9;2;13904;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;450;1;1;20;0;20;1;20;0;20;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,66;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;15,3;1;15,3;2;2;0;0;0;0;0;2;;;;15,3;0;;2;1;;0;;0;1;;20;1;0;0;0;15,3;0;5;1;0;0;0;0;0;459;9176,64;15,3;;;;;;;;;;;;;;;;;;;;;18;19;1;
904;BALZAR;9;2;35572;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;300;1;1;35;0;35;1;35;0;35;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,23;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;9,95;3;9,95;2;2;;;;;;2;;;;9,95;0;;2;1;;0;;0;1;;35;1;0;0;0;9,95;0;5;1;0;0;0;0;0;298,5;8181,56;9,95;;;;;;;;;;;;;;;;;;;;;18;19;1;
905;COLIMES;9;2;8093;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;176;1;1;4,5;0;4,5;1;4,5;0;4,5;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,5;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;12;3;12;1;2;;;;;;2;;;;12;0;;2;1;;0;;0;1;;4,5;1;0;0;0;12;0;5;1;0;0;0;0;0;360;4046,5;12;;;;;;;;;;;;;;;;;;;;;18;19;1;
906;DAULE;9;2;176097;1;1;2;2;;2;1;2;2;2;1;2;2;2;2;1;2;1;1;;;;2;;;;;;;4300;1;1;80;20;100;1;60;10;70;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,85;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;170;1;160;1;2;;;;;;2;;;;170;;;1;1;;0;;0;1;;70;0,7;0;0;0;170;0;5;0;0;0;0;0;0;5100;149682,45;170;;;;;;;;;;;;;;;;;;;;;18;19;24;
907;DURÁN;9;2;317988;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;9762;1;1;200;0;200;1;200;0;200;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;1,16;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;2;2;;;0;0;350;1;350;1;2;0;0;0;0;0;2;;;;381;16;GAD DE CUMANDA;1;1;;0;;0;1;;200;1;0;0;0;350;0;5;0;0;0;0;0;0;10500;368866,08;365;;;;;;;;;;;;;;;;;;;;;18;19;1;
908;EL EMPALME;9;2;45844;1;1;1;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;1659;1;1;45;10;55;1;44,93;10;54,93;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,52;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;2;2;;;0;0;55,32;2;55,32;2;2;;;;;;2;;;;55,32;0;;1;1;;1;;1;5;;54,93;1;0;0;0;55,32;0;5;1;0;0;0;0;0;1659,6;23838,88;55,32;;;;;;;;;;;;;;;;;;;;;18;19;1;
909;EL TRIUNFO;9;2;43942;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;;1;1;2;2;2;2;;1131;1;1;10;1;11;1;10;1;11;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,45;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;40;3;40;2;2;0;0;0;0;0;2;;;;40;0;;2;1;;0;;0;1;;11;1;0;0;0;40;0;5;1;0;0;0;0;0;1200;19773,9;40;;;;;;;;;;;;;;;;;;;;;18;19;1;
910;MILAGRO;9;2;175906;1;1;2;2;;2;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;4800;1;1;208;8;216;1;208;8;216;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,7;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;160;1;160;2;2;0;0;0;0;0;2;;;;160;0;;1;1;;0;;0;1;;216;1;0;0;0;160;0;5;1;0;0;0;0;0;4800;123134,2;160;;;;;;;;;;;;;;;;;;;;;18;19;1;
911;NARANJAL;9;2;43313;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;1;2;;1;1;2;2;2;2;;1380;1;1;60,5;3,1;63,6;1;60,5;3,1;63,6;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;49;1;49;2;1;2;2;1;;1;1;1;2;2;49;0;;1;1;;0;;0;1;1;63,6;1;0;0;0;49;1;3;1;0;0;0;0;0;1470;38981,7;49;;;;;;;;;;;;;;;;;;;;;18;19;1;2
912;NARANJITO;9;2;37575;1;1;2;2;;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;1;2;2;2;2;;1054;1;1;31;10;41;1;11,45;0;11,45;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,8;2;;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;34,75;3;34,75;2;2;0;0;0;0;0;2;;;;34,75;0;;2;1;;0;;0;1;;11,45;0,28;0;0;0;34,75;0;5;1;0;0;0;0;0;1042,5;30060;34,75;;;;;;;;;;;;;;;;;;;;;18;19;1;
913;PALESTINA;9;2;11037;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;280;1;1;12,14;0;12,14;1;12,14;0;12,14;2;0;0;0;0;0;1;1;57,12;3,6;6,18;4,49;5,11;2,65;0,37;1,4;0;0;6,25;0;0,33;9,08;3,42;00;100;0,84;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;9;2;9;2;2;0;0;0;0;0;2;;;;9;0;;2;1;;0;;0;1;;12,14;1;0;0;0;9;0;5;1;0;0;0;0;0;270;9271,08;9;57,12;42,88;100;100;57,12;3,6;6,18;4,49;5,11;2,65;0,37;1,4;0;0;6,25;0;0,33;9,08;3,42;100;18;19;1;
914;PEDRO CARBO;9;2;26864;1;1;2;2;;2;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;;1;1;2;2;2;2;;1472;1;1;18;2,95;20,95;1;18;2,95;20,95;2;0;0;0;0;0;1;1;65,23;2,83;2,82;4,93;3,16;1,64;0,11;0,76;0,3;0,62;1,3;1,12;0,27;11,17;3,74;CERAMICA, TIERRA;100;0,95;2;1;20904;RECICLADORES DE BASE - SITIO DE DISPOSICIÓN FINAL  - MINADORES;;1;37000;RECICLADORES DE BASE - SITIO DE DISPOSICION FINAL;;1;28900;RECICLADORES DE BASE - SITIO DE DISPOSICIÓN FINAL  - MINADORES;;2;0;;;2;0;;;2;0;;;1;26820;RECICLADORES DE BASE - SITIO DE DISPOSICIÓN FINAL  - MINADORES;;1;28200;RECICLADORES DE BASE - SITIO DE DISPOSICIÓN FINAL  - MINADORES;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;141824;1;1;1;2;2;2;2;2;2;2;2;2;12000;0;12000;1;1;2;;;0;0;46,5;1;35,7;2;1;2;2;1;0;1;1;1;1;2;35,7;0;;2;1;;0;;0;1;1;20,95;1;0;0;0;46,5;1;2;1;12;0;12;11818,67;11,82;1395;25520,8;35,7;65,23;34,77;100;100;65,23;2,83;2,82;4,93;3,16;1,64;0,11;0,76;0,3;0,62;1,3;1,12;0,27;11,17;3,74;100;6;19;1;2
916;SAMBORONDÓN;9;2;79854;1;1;2;2;;1;1;2;2;1;1;2;2;2;1;2;2;2;1;2;2;;1;1;2;2;2;2;;3900;1;1;48,25;17,5;65,75;1;48,25;17,5;65,75;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,7;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;131,53;1;131,53;2;2;;;;;;2;;;;131,53;0;;1;1;;0;;0;1;;65,75;1;0;0;0;131,53;0;5;0;0;0;0;0;0;3945,9;55897,8;131,53;;;;;;;;;;;;;;;;;;;;;18;19;1;
918;SANTA LUCÍA;9;2;11675;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;675;1;1;17;0;17;1;17;0;17;2;0;0;0;0;0;1;1;56,15;4,5;3,22;5,57;0;0;0;0;0;0;0;0;0,76;29,8;0;;100;0,73;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;22,5;2;22,5;2;2;0;0;0;0;0;2;;;;22,5;0;;2;1;;0;;0;1;;17;1;0;0;0;22,5;0;5;1;0;0;0;0;0;675;8522,75;22,5;56,15;43,85;100;100;56,15;4,5;3,22;5,57;0;0;0;0;0;0;0;0;0,76;29,8;0;100;18;19;1;
919;SALITRE (URBINA JADO);9;2;14620;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;1;2;2;2;2;;889;1;1;13,49;0;13,49;1;13,49;0;13,49;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,7;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;29,3;3;29,3;2;2;0;0;0;0;0;2;;;;29,3;0;;2;1;;0;;0;1;;13,49;1;0;0;0;29,3;0;5;1;0;0;0;0;0;879;10234;29,3;;;;;;;;;;;;;;;;;;;;;18;19;1;
920;SAN JACINTO DE YAGUACHI;9;2;24715;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;1;POR TONELADA A EMPRESAS PRIVADAS O PUBLICAS;1;1;2;2;2;2;;2000;1;1;13,77;0,23;14;1;13,77;0,23;14;2;0;0;0;0;0;1;1;70;10;20;0;0;0;0;0;0;0;0;0;0;0;0;;100;0,59;2;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;1;;36;32;68;2;60;1;2;;;;;;2;;;;60;0;;2;1;;0;;0;1;;14;1;0;68;-68;0;0;5;1;0;0;0;0;0;2040;14581,85;60;70;30;100;100;70;10;20;0;0;0;0;0;0;0;0;0;0;0;0;100;18;19;1;
921;PLAYAS;9;2;53702;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;1;TASA DEL 28% COBRO A LOCALES COMERCIALES,TASA 15% IMPUESTO PREDIAL.;1;1;2;2;2;2;;1050;1;1;3;3;6;1;3;3;6;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;35;3;35;2;2;0;0;0;0;0;2;;;;35;0;;2;0;1;0;0;0;2;;6;1;0;0;0;35;0;5;0;0;0;0;0;0;1050;32221,2;35;;;;;;;;;;;;;;;;;;;;;18;19;1;
922;SIMÓN BOLÍVAR;9;2;9319;1;1;2;2;;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2;;1;1;2;2;2;1;;352;1;1;14;5;19;1;8,8;5;13,8;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;2;1;1;;9;2,6;11,6;1;11,6;2;2;0;0;0;0;0;2;;;;11,6;0;;1;1;;0;;0;1;;13,8;0,73;0;11,6;-11,6;0;0;5;1;0;0;0;0;0;348;8387,1;11,6;;;;;;;;;;;;;;;;;;;;;18;19;9;
923;CORONEL MARCELINO MARIDUEÑA;9;2;8419;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;278;1;1;11,76;0;11,76;1;11,76;0;11,76;2;0;0;0;0;0;1;1;74,83;0,14;10,2;5,08;0,14;0;1,16;0,41;0;0;0,14;0,07;0,07;7,48;0,28;AFRECHO DE FRUTAS;100;0,69;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;8,5;1;8,5;1;2;0;0;0;0;0;2;;;;8,5;0;;2;1;;0;;0;1;;11,76;1;0;0;0;8,5;0;5;1;0;0;0;0;0;255;5809,11;8,5;74,83;25,17;100;100;74,83;0,14;10,2;5,08;0,14;0;1,16;0,41;0;0;0,14;0,07;0,07;7,48;0,28;100;18;19;1;
924;LOMAS DE SARGENTILLO;9;2;18195;1;1;2;2;;1;1;2;2;1;2;1;2;2;2;2;1;1;1;2;2;;1;1;2;2;1;2;;480;1;1;21;0;21;1;17;0;17;2;0;0;0;0;0;1;1;34,9;9,21;9,1;5,2;9,4;9;8,3;2;3;5,4;2,5;0,5;0,1;1,39;0;;100;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;16,05;3;13,65;1;2;0;0;0;0;0;2;;;;13,65;0;;2;1;;0;;0;1;;17;0,81;0;0;0;16,05;0;5;1;0;0;0;0;0;481,5;10917;13,65;34,9;65,1;100;100;34,9;9,21;9,1;5,2;9,4;9;8,3;2;3;5,4;2,5;0,5;0,1;1,39;0;100;18;19;8;
925;NOBOL;9;2;11092;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;624;1;1;15;6;21;1;14;6;20;2;0;0;0;0;0;1;1;71,68;3,8;4,6;2,8;3,3;2,1;0,6;2,6;0,6;0,5;1,6;1;0,02;4,8;0;;100;0,84;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;20,54;3;20,54;2;2;0;0;0;0;0;2;;;;20,54;0;;2;1;;0;;0;1;;20;0,95;0;0;0;20,54;0;5;1;0;0;0;0;0;616,2;9317,28;20,54;71,68;28,32;100;100;71,68;3,8;4,6;2,8;3,3;2,1;0,6;2,6;0,6;0,5;1,6;1;0,02;4,8;0;100;18;19;1;
927;GENERAL ANTONIO ELIZALDE;9;2;7379;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;1;2;2;2;2;;220;1;1;5;2;7;1;5;2;7;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;8;1;8;2;2;0;0;0;0;0;2;;;;8;0;;1;1;;0;;0;1;;7;1;0;0;0;8;0;5;1;0;0;0;0;0;240;4427,4;8;;;;;;;;;;;;;;;;;;;;;18;19;1;
928;ISIDRO AYORA;9;2;9032;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;1;2;1;ELABORACION DE TITULO DIRECTO;275;1;1;7,2;1;8,5;1;7,2;1;8,2;2;0;0;0;0;0;1;1;68,99;4,78;3,19;2,13;4,7;2,43;3,56;2,62;3,5;2,7;0,1;0,3;0,2;0,6;0,2;MATERIALES DIFERENTE QUE NO ESTAN IMTS;100;0,46;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;9;3;9;1;2;;;;;;2;;;;9;0;;2;1;;0;;0;1;;8,2;0,96;0;0;0;9;0;5;1;0;0;0;0;0;270;4154,72;9;68,99;31,01;100;100;68,99;4,78;3,19;2,13;4,7;2,43;3,56;2,62;3,5;2,7;0,1;0,3;0,2;0,6;0,2;100;18;19;21;
1001;IBARRA;10;1;165850;1;1;2;2;;1;2;2;1;1;1;1;1;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;5876;1;1;236;0;236;1;82,49;0;82,49;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,81;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;177,28;1;177,28;2;1;2;2;1;2;1;1;1;1;2;197,56;0;;2;1;;0;;0;1;1;82,49;0,35;0;0;0;177,28;1;2;1;0;0;0;0;0;5318,4;134338,5;197,56;;;;;;;;;;;;;;;;;;;;;18;19;1;2
1002;ANTONIO ANTE;10;1;26099;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;691;1;1;36,7;60,71;97,41;1;36,7;10,71;47,41;2;0;0;0;0;0;1;1;53,13;3,45;2,19;3,94;6,72;1,56;1,11;0,51;1;0,26;9,21;0;0;10,6;6,32;OTROS DESECHOS;100;0,56;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;1;1;2;2;2;2;3721560;0;3721560;1;1;1;1;;8,18;14,55;22,73;1;22,73;2;1;1;0;2;1;0;1;2;;1;22,73;0;;1;1;;0;;0;1;;47,41;0,49;1;22,73;-22,73;0;1;1;0;3721,56;0;3721,56;0;0;681,9;14615,44;22,73;53,13;46,87;100;100;53,13;3,45;2,19;3,94;6,72;1,56;1,11;0,51;1;0,26;9,21;0;0;10,6;6,32;100;18;1;1;1
1003;COTACACHI;10;1;11178;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;1;2;2;2;;389;1;1;40;25,18;65,18;1;40;25,18;65,18;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,64;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;13,84;1;13,84;2;1;2;2;1;0;1;1;1;2;0;13,84;0;;2;1;;0;;0;1;1;65,18;1;0;0;0;13,84;1;3;1;0;0;0;0;0;415,2;7153,92;13,84;;;;;;;;;;;;;;;;;;;;;18;19;6;2
